City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
0,Yellowknife,CA,62.456,-114.3525,-6.59,90,84,5.99,broken clouds
1,Taoudenni,ML,22.6783,-3.9836,69.08,11,100,12.24,overcast clouds
2,Amahai,ID,-3.3333,128.9167,84.96,67,100,5.48,overcast clouds
3,Luderitz,NA,-26.6481,15.1594,67.14,73,0,22.46,clear sky
4,Kuloy,RU,61.0305,42.4925,14.09,95,100,7.14,light snow
5,Lavrentiya,RU,65.5833,-171.0,-8.93,95,26,3.44,scattered clouds
6,Dawlatabad,AF,36.4141,64.9053,42.26,87,100,6.76,overcast clouds
7,Cape Town,ZA,-33.9258,18.4232,65.26,71,4,4.0,clear sky
8,Puerto Ayora,EC,-0.7393,-90.3518,73.54,94,63,1.01,broken clouds
9,Rikitea,PF,-23.1203,-134.9692,78.03,71,90,13.89,overcast clouds
10,Lebu,CL,-37.6167,-73.65,58.1,92,3,4.03,clear sky
11,Kudahuvadhoo,MV,2.6708,72.8944,80.31,64,40,10.29,scattered clouds
12,Avera,US,33.194,-82.5271,40.87,59,31,19.53,scattered clouds
13,Leningradskiy,RU,69.3833,178.4167,-11.33,93,38,3.04,scattered clouds
14,Mataura,NZ,-46.1927,168.8643,67.48,22,88,8.19,overcast clouds
15,Port Elizabeth,ZA,-33.918,25.5701,66.09,94,0,5.75,clear sky
16,Kapaa,US,22.0752,-159.319,77.11,59,34,1.01,scattered clouds
17,Rocha,UY,-34.4833,-54.3333,58.82,79,0,3.29,clear sky
18,Ushuaia,AR,-54.8,-68.3,51.46,82,75,6.91,broken clouds
19,Saldanha,ZA,-33.0117,17.9442,57.25,82,0,12.77,clear sky
20,Bredasdorp,ZA,-34.5322,20.0403,60.28,74,69,6.31,broken clouds
21,Nanortalik,GL,60.1432,-45.2371,27.36,77,100,13.02,light snow
22,Ahuimanu,US,21.4447,-157.8378,77.94,73,3,1.99,clear sky
23,Okhotsk,RU,59.3833,143.3,14.02,77,100,16.82,overcast clouds
24,Hilo,US,19.7297,-155.09,75.25,85,4,4.0,clear sky
25,Ponta Do Sol,PT,32.6667,-17.1,61.72,57,66,4.43,broken clouds
26,Hami,CN,42.8,93.45,22.75,48,1,4.68,clear sky
27,Camana,PE,-16.6228,-72.7111,69.91,81,34,4.81,scattered clouds
28,Kahului,US,20.8947,-156.47,79.86,71,9,7.47,clear sky
29,Vaini,TO,-21.2,-175.2,82.78,78,100,17.07,overcast clouds
30,Bluff,NZ,-46.6,168.3333,67.8,60,92,8.95,overcast clouds
31,Sorland,NO,67.667,12.6934,33.55,67,100,28.07,light snow
32,Port-Cartier,CA,50.0334,-66.8654,-16.8,96,18,7.43,few clouds
33,Provideniya,RU,64.3833,-173.3,-0.27,97,16,3.18,few clouds
34,Vanavara,RU,60.34,102.2797,-7.87,98,100,3.49,overcast clouds
35,Napier,NZ,-39.4833,176.9167,72.25,58,54,8.01,broken clouds
36,Cururupu,BR,-1.8283,-44.8683,73.0,95,100,4.5,overcast clouds
37,Comodoro Rivadavia,AR,-45.8667,-67.5,63.84,84,47,7.18,scattered clouds
38,Ribeira Grande,PT,38.5167,-28.7,58.41,60,57,5.82,broken clouds
39,Kaeo,NZ,-35.1,173.7833,72.32,67,99,13.42,overcast clouds
40,Vilhena,BR,-12.7406,-60.1458,68.49,98,94,2.39,heavy intensity rain
41,Mococa,BR,-21.4678,-47.0047,69.66,96,100,1.9,light rain
42,Pevek,RU,69.7008,170.3133,-10.75,98,100,1.77,overcast clouds
43,Poum,NC,-20.2333,164.0167,83.07,73,80,9.75,broken clouds
44,Havoysund,NO,70.9963,24.6622,18.48,78,87,8.5,overcast clouds
45,Sotnikovskoye,RU,45.0039,43.7772,27.23,87,45,5.17,light snow
46,Venustiano Carranza,MX,19.43,-99.0992,63.0,64,40,11.01,scattered clouds
47,Geraldton,AU,-28.7667,114.6,102.61,24,0,12.66,clear sky
48,Saskylakh,RU,71.9167,114.0833,-2.25,93,100,4.29,overcast clouds
49,Cuencame,MX,24.8711,-103.6964,45.12,80,9,5.3,clear sky
50,Najran,SA,17.4924,44.1277,51.84,33,86,2.77,overcast clouds
51,Punta Arenas,CL,-53.15,-70.9167,60.12,31,100,6.17,overcast clouds
52,Albany,US,42.6001,-73.9662,21.07,71,100,1.99,overcast clouds
53,Lisakovsk,KZ,52.5369,62.4936,3.61,88,100,4.76,overcast clouds
54,Carnarvon,AU,-24.8667,113.6333,83.53,61,1,12.59,clear sky
55,Bethel,US,41.3712,-73.414,30.29,87,100,5.75,haze
56,Kavieng,PG,-2.5744,150.7967,83.32,73,100,4.41,light rain
57,Castro,BR,-24.7911,-50.0119,58.95,99,100,9.31,overcast clouds
58,Arraial Do Cabo,BR,-22.9661,-42.0278,75.94,91,98,6.29,overcast clouds
59,Atuona,PF,-9.8,-139.0333,77.67,78,5,13.22,clear sky
60,Asau,RO,46.4333,26.4,31.28,91,65,4.34,broken clouds
61,Ponoka,CA,52.6768,-113.5815,33.12,80,99,5.97,overcast clouds
62,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,73.96,79,30,2.08,scattered clouds
63,Port Hardy,CA,50.6996,-127.4199,46.76,85,100,11.52,overcast clouds
64,Kumluca,TR,36.3703,30.2869,36.68,65,4,5.61,clear sky
65,Saint-Pierre,RE,-21.3393,55.4781,74.88,69,0,5.75,clear sky
66,Airai,TL,-8.9266,125.4092,71.76,60,100,5.66,overcast clouds
67,Torbay,CA,47.6666,-52.7314,29.57,87,45,1.01,scattered clouds
68,Belaya Gora,RU,68.5333,146.4167,-17.95,93,100,2.68,overcast clouds
69,Busselton,AU,-33.65,115.3333,94.05,41,98,5.79,overcast clouds
70,Codrington,AU,-38.2667,141.9667,66.06,70,100,14.14,overcast clouds
71,Shache,CN,38.4167,77.2406,30.7,41,100,1.92,overcast clouds
72,Tuktoyaktuk,CA,69.4541,-133.0374,-15.84,93,64,16.24,broken clouds
73,Zhigansk,RU,66.7697,123.3711,-8.19,96,98,19.89,overcast clouds
74,Caravelas,BR,-17.7125,-39.2481,76.24,91,29,5.93,scattered clouds
75,New Norfolk,AU,-42.7826,147.0587,70.92,55,99,1.99,overcast clouds
76,San Patricio,US,28.017,-97.5169,52.83,48,0,6.2,clear sky
77,Etoka,RU,43.9194,43.0483,17.6,66,64,7.27,broken clouds
78,Hobart,AU,-42.8794,147.3294,71.28,72,75,4.0,broken clouds
79,Hamilton,US,39.1834,-84.5333,17.4,85,100,1.99,overcast clouds
80,Sari,IR,36.5633,53.0601,38.25,79,32,4.32,scattered clouds
81,Ahvaz,IR,31.3203,48.6693,48.38,51,0,8.01,clear sky
82,Kruisfontein,ZA,-34.0033,24.7314,63.88,86,95,0.67,light rain
83,Chuy,UY,-33.6971,-53.4616,64.17,78,0,5.77,clear sky
84,Ilulissat,GL,69.2167,-51.1,23.02,50,100,17.27,overcast clouds
85,Mangrol,IN,21.1167,70.1167,64.72,35,33,9.75,scattered clouds
86,Jiaojiang,CN,28.6803,121.4428,44.01,87,100,8.88,overcast clouds
87,Barrow,US,71.2906,-156.7887,-5.78,77,100,17.27,overcast clouds
88,Olovo,BA,44.13,18.5828,31.51,96,100,7.25,snow
89,Martin,US,27.0837,-80.4164,67.93,83,100,1.01,overcast clouds
90,Pacific Grove,US,36.6177,-121.9166,58.28,49,0,1.01,clear sky
91,Fairbanks,US,64.8378,-147.7164,3.54,60,75,6.91,broken clouds
92,Porto Novo,BJ,6.4965,2.6036,73.33,84,2,2.84,clear sky
93,Brae,GB,60.3964,-1.353,49.91,94,100,32.32,overcast clouds
94,Upernavik,GL,72.7868,-56.1549,7.47,71,100,2.51,overcast clouds
95,Sisimiut,GL,66.9395,-53.6735,15.75,86,100,34.09,light snow
96,Rundu,NA,-17.9333,19.7667,66.45,96,100,8.52,moderate rain
97,Bealanana,MG,-14.55,48.7333,63.19,95,99,1.74,overcast clouds
98,Tayginka,RU,55.6244,60.5076,5.32,98,100,2.53,overcast clouds
99,Hofn,IS,64.2539,-15.2082,27.57,55,72,18.97,broken clouds
100,Katsuura,JP,35.1333,140.3,44.71,89,100,10.0,overcast clouds
101,Bonthe,SL,7.5264,-12.505,77.31,85,6,4.79,clear sky
102,Richards Bay,ZA,-28.783,32.0377,73.04,85,95,12.59,light rain
103,Chokurdakh,RU,70.6333,147.9167,-29.22,96,90,0.63,overcast clouds
104,Nouakchott,MR,18.0858,-15.9785,66.13,61,100,12.24,overcast clouds
105,Ishigaki,JP,24.3448,124.1572,68.59,89,100,19.82,overcast clouds
106,Hobyo,SO,5.3505,48.5268,78.06,62,99,19.3,overcast clouds
107,Namatanai,PG,-3.6667,152.4333,84.74,71,100,5.55,light rain
108,Port Alfred,ZA,-33.5906,26.891,66.38,81,87,6.22,light rain
109,Husavik,IS,66.0449,-17.3389,24.76,95,100,29.73,snow
110,Rong Kwang,TH,18.339,100.3174,82.83,34,64,2.21,broken clouds
111,Namibe,AO,-15.1961,12.1522,71.01,83,100,6.17,overcast clouds
112,Souillac,MU,-20.5167,57.5167,80.37,81,5,8.25,clear sky
113,Laguna,US,38.421,-121.4238,57.04,72,0,0.0,clear sky
114,Fortuna Foothills,US,32.6578,-114.4119,62.69,15,20,3.0,few clouds
115,Jamestown,US,42.097,-79.2353,13.32,85,100,10.36,overcast clouds
116,Rio Grande,BR,-32.035,-52.0986,68.95,64,5,10.89,clear sky
117,Anadyr,RU,64.75,177.4833,-5.01,83,100,2.8,overcast clouds
118,Kamina,CD,-8.7386,24.9906,63.75,96,100,3.42,overcast clouds
119,Yanam,IN,16.7333,82.2167,77.4,66,76,6.55,light rain
120,Jinchang,CN,38.4953,102.1739,28.53,23,0,5.82,clear sky
121,Boyolangu,ID,-8.1181,111.8935,84.92,66,92,1.7,overcast clouds
122,Tiksi,RU,71.6872,128.8694,-9.89,99,33,6.91,scattered clouds
123,Hithadhoo,MV,-0.6,73.0833,80.67,66,52,8.34,broken clouds
124,Dalnerechensk,RU,45.9339,133.7225,5.25,86,100,8.3,overcast clouds
125,Hermanus,ZA,-34.4187,19.2345,60.8,79,46,11.95,scattered clouds
126,Santa Maria,BR,-29.6842,-53.8069,65.44,73,0,9.17,clear sky
127,Hervey Bay,AU,-25.2986,152.8535,89.04,61,2,11.01,clear sky
128,Bathsheba,BB,13.2167,-59.5167,76.05,82,20,8.05,few clouds
129,Victoria,HK,22.2855,114.1577,68.97,85,99,5.99,overcast clouds
130,Kodiak,US,57.79,-152.4072,26.11,74,100,18.41,light snow
131,Bengkulu,ID,-3.8004,102.2655,81.46,72,100,0.6,light rain
132,Faanui,PF,-16.4833,-151.75,80.92,75,17,13.62,light rain
133,Srednekolymsk,RU,67.45,153.6833,-7.82,95,100,3.4,overcast clouds
134,Meulaboh,ID,4.1363,96.1285,81.45,83,69,2.95,broken clouds
135,Batagay,RU,67.6333,134.6333,-34.67,99,97,0.63,overcast clouds
136,Georgetown,MY,5.4112,100.3354,87.73,78,20,4.61,haze
137,Aklavik,CA,68.2191,-135.0107,-23.08,89,6,5.64,clear sky
138,Kabare,CD,-2.4683,28.8242,59.77,93,86,1.77,light rain
139,Mahon,ES,39.8885,4.2658,46.96,76,0,10.36,clear sky
140,Kiunga,PG,-6.1219,141.2906,81.46,72,94,2.21,overcast clouds
141,Mandalgovi,MN,45.7625,106.2708,5.25,86,100,6.58,light snow
142,Babayurt,RU,43.6002,46.7789,30.87,77,3,6.08,clear sky
143,Leninskoye,KZ,41.7589,69.3864,35.53,85,100,9.73,overcast clouds
144,Aksarka,RU,66.5606,67.7975,-0.63,95,100,8.12,overcast clouds
145,College,US,64.8569,-147.8028,3.52,60,75,6.91,broken clouds
146,Mehriz,IR,31.5917,54.4318,28.9,38,88,4.0,overcast clouds
147,Longyearbyen,SJ,78.2186,15.6401,8.44,78,0,16.11,clear sky
148,Igarka,RU,67.4667,86.5833,-0.74,95,100,16.62,light snow
149,Tara,RU,56.8944,74.371,-2.54,100,97,3.27,overcast clouds
150,Ripoll,ES,42.2006,2.1903,41.36,37,5,1.01,clear sky
151,Hirna,ET,9.2167,41.1,54.57,54,82,1.99,broken clouds
152,Grand-Lahou,CI,5.1367,-5.0242,79.02,85,35,4.99,scattered clouds
153,Beringovskiy,RU,63.05,179.3167,-0.38,97,98,2.01,overcast clouds
154,Saravena,CO,6.9538,-71.8752,77.94,49,76,2.84,broken clouds
155,Vao,NC,-22.6667,167.4833,78.08,87,100,24.49,heavy intensity rain
156,Tasiilaq,GL,65.6145,-37.6368,14.16,68,54,6.31,broken clouds
157,Mar Del Plata,AR,-38.0023,-57.5575,67.08,72,0,5.01,clear sky
158,Rio Gallegos,AR,-51.6226,-69.2181,56.01,83,95,15.39,overcast clouds
159,Saint-Francois,FR,46.4154,3.9054,31.44,100,100,5.75,overcast clouds
160,Samana,DO,19.2056,-69.3369,71.58,83,0,5.46,clear sky
161,Khatanga,RU,71.9667,102.5,-5.84,94,100,6.44,overcast clouds
162,Riyadh,SA,24.6877,46.7219,48.34,36,0,4.88,clear sky
163,Dunedin,NZ,-45.8742,170.5036,68.36,61,100,4.14,overcast clouds
164,Bilma,NE,18.6853,12.9164,54.45,22,0,10.2,clear sky
165,Zapolyarnyy,RU,69.4154,30.8136,15.08,96,100,5.17,light snow
166,Fairfield,US,41.2668,-73.3162,30.15,90,100,1.01,snow
167,Evensk,RU,61.95,159.2333,17.46,81,100,28.48,overcast clouds
168,Constitucion,CL,-35.3333,-72.4167,56.59,92,6,3.8,clear sky
169,Chongwe,ZM,-15.3292,28.682,64.76,99,100,2.55,overcast clouds
170,Northam,GB,51.0333,-4.2167,50.41,98,100,18.84,overcast clouds
171,Chapada Dos Guimaraes,BR,-15.4606,-55.7497,71.26,95,100,3.15,overcast clouds
172,Cairns,AU,-16.9167,145.7667,85.95,66,100,13.8,overcast clouds
173,Ola,RU,59.5833,151.2833,14.43,78,85,14.72,overcast clouds
174,Port Moresby,PG,-9.4431,147.1797,85.01,64,100,11.56,overcast clouds
175,Saint George,US,37.1041,-113.5841,50.47,25,0,4.0,clear sky
176,Belyy Yar,RU,53.6039,91.3903,-9.51,66,40,2.24,mist
177,Zainsk,RU,55.3195,52.0694,7.79,95,100,3.56,overcast clouds
178,Broome,US,42.2506,-75.833,16.02,82,100,1.99,overcast clouds
179,Fortuna,US,40.5982,-124.1573,49.12,79,0,0.0,clear sky
180,Sao Joao Da Barra,BR,-21.6403,-41.0511,76.17,90,48,17.54,scattered clouds
181,Hasaki,JP,35.7333,140.8333,45.28,67,100,6.2,light rain
182,Canmore,CA,51.0834,-115.3521,19.0,80,100,8.19,overcast clouds
183,Sitka,US,57.0531,-135.33,42.69,81,100,18.41,moderate rain
184,Thinadhoo,MV,0.5333,72.9333,80.47,66,76,9.01,broken clouds
185,Avarua,CK,-21.2078,-159.775,80.65,78,75,10.36,broken clouds
186,Saint-Philippe,RE,-21.3585,55.7679,75.11,76,0,4.76,clear sky
187,Yuanli,TW,24.4397,120.6535,71.24,94,75,14.97,broken clouds
188,Plainview,US,40.7765,-73.4673,31.24,85,100,1.99,snow
189,Vanimo,PG,-2.6741,141.3028,83.28,73,94,5.44,overcast clouds
190,Cidreira,BR,-30.1811,-50.2056,69.66,75,16,12.28,few clouds
191,Thompson,CA,55.7435,-97.8558,-1.91,95,100,2.57,overcast clouds
192,Klaksvik,FO,62.2266,-6.589,40.12,93,100,12.95,overcast clouds
193,Kiruna,SE,67.8557,20.2251,0.52,85,34,4.61,scattered clouds
194,Aksu,CN,41.1231,80.2644,24.26,46,90,2.98,overcast clouds
195,Grand-Santi,GF,4.25,-54.3833,70.99,99,84,2.46,broken clouds
196,Itarema,BR,-2.9248,-39.9167,73.9,81,100,4.97,overcast clouds
197,Dumai,ID,1.6833,101.45,87.55,60,26,2.42,scattered clouds
198,Ayan,RU,56.45,138.1667,-1.21,84,100,12.37,overcast clouds
199,Sechura,PE,-5.5569,-80.8222,72.73,75,100,11.23,overcast clouds
200,Baherden,TM,38.4362,57.4316,36.36,82,30,6.93,scattered clouds
201,Huilong,CN,31.8111,121.655,44.92,59,100,11.77,moderate rain
202,Vila Franca Do Campo,PT,37.7167,-25.4333,57.61,86,32,8.9,scattered clouds
203,Faya,SA,18.3851,42.4509,50.52,90,38,5.97,scattered clouds
204,Muncar,ID,-8.4333,114.3333,84.15,65,99,1.77,overcast clouds
205,Butaritari,KI,3.0707,172.7902,81.46,79,41,16.37,scattered clouds
206,Frei Paulo,BR,-10.5494,-37.5344,73.71,87,100,8.39,overcast clouds
207,Kulunda,RU,52.566,78.9385,0.19,88,100,7.49,overcast clouds
208,Laela,TZ,-8.5667,32.05,59.74,91,100,2.91,overcast clouds
209,Ternate,ID,0.8,127.4,83.75,71,74,5.03,broken clouds
210,Mount Abu,IN,24.6,72.7,49.69,29,0,2.95,clear sky
211,Bandarbeyla,SO,9.4942,50.8122,71.76,75,97,14.92,overcast clouds
212,Misratah,LY,32.3754,15.0925,52.61,60,0,14.83,clear sky
213,Tukrah,LY,32.5341,20.5791,54.75,73,54,14.38,broken clouds
214,Inverell,AU,-29.7833,151.1167,87.67,56,0,5.01,clear sky
215,Quesnel,CA,52.9999,-122.5029,24.13,96,100,4.03,overcast clouds
216,Yerofey Pavlovich,RU,53.9667,121.9667,10.33,59,100,6.02,overcast clouds
217,Half Moon Bay,US,37.4636,-122.4286,59.23,62,0,0.0,clear sky
218,Caldwell,US,43.6629,-116.6874,23.14,92,0,3.44,clear sky
219,Praia,CV,14.9215,-23.5087,68.54,68,75,20.71,broken clouds
220,Gushikawa,JP,26.3544,127.8686,65.43,95,0,16.11,moderate rain
221,Qaanaaq,GL,77.484,-69.3632,-12.8,62,84,7.78,broken clouds
222,Kieta,PG,-6.2167,155.6333,85.33,71,56,6.82,light rain
223,Vila Velha,BR,-20.3297,-40.2925,78.75,81,0,1.01,clear sky
224,Bardiyah,LY,31.7561,25.0865,53.26,80,91,14.32,overcast clouds
225,Shenzhen,CN,22.5455,114.0683,68.86,88,92,4.59,overcast clouds
226,Toledo,ES,39.8333,-4.0,40.32,37,0,6.02,clear sky
227,Nome,US,64.5011,-165.4064,-8.84,64,0,3.44,clear sky
228,Pinawa,CA,50.1489,-95.8811,-1.08,97,100,3.53,overcast clouds
229,Tamandare,BR,-8.7597,-35.1047,78.76,79,100,10.49,moderate rain
230,Talnakh,RU,69.4865,88.3972,-0.8,95,100,10.4,overcast clouds
231,East London,ZA,-33.0153,27.9116,65.59,79,3,8.32,clear sky
232,Berea,US,41.3662,-81.8543,15.06,67,88,4.45,overcast clouds
233,Les Cayes,HT,18.2,-73.75,72.68,84,1,2.53,clear sky
234,Makakilo City,US,21.3469,-158.0858,77.32,67,40,10.36,scattered clouds
235,Dickinson,US,29.4608,-95.0513,52.12,53,0,5.75,clear sky
236,Sakakah,SA,29.9697,40.2064,40.57,59,32,4.79,scattered clouds
237,Cabiraoan,PH,18.3238,122.086,79.47,83,98,3.83,overcast clouds
238,Nouadhibou,MR,20.931,-17.0347,60.78,82,100,14.97,overcast clouds
239,Ostrovnoy,RU,68.0531,39.5131,13.69,92,99,9.01,overcast clouds
240,Effingham,US,32.3669,-81.3332,46.58,60,97,15.39,overcast clouds
241,Hirara,JP,24.8,125.2833,69.66,100,75,4.61,broken clouds
242,Villanueva De La Serena,ES,38.9766,-5.7974,43.83,39,0,3.96,clear sky
243,Soe,ID,-9.8607,124.284,78.01,61,100,9.78,overcast clouds
244,Norwich,GB,52.6278,1.2983,48.85,92,48,12.66,scattered clouds
245,Orodara,BF,10.9492,-4.9342,68.38,18,20,6.69,few clouds
246,Goure,NE,13.9835,10.2704,60.03,13,2,13.29,clear sky
247,Chara,RU,56.9064,118.2631,-8.37,93,36,0.85,scattered clouds
248,Norman Wells,CA,65.282,-126.8329,-8.46,98,100,5.86,overcast clouds
249,Sault Sainte Marie,CA,46.5168,-84.3333,3.49,72,100,3.44,overcast clouds
250,Tiarei,PF,-17.5333,-149.3333,84.22,74,7,16.33,clear sky
251,Jalu,LY,29.0331,21.5482,51.57,78,79,8.32,broken clouds
252,Bambous Virieux,MU,-20.3428,57.7575,81.21,94,40,1.14,scattered clouds
253,Marrakesh,MA,31.6315,-8.0083,57.27,47,3,6.91,clear sky
254,Laje,BR,-10.1833,-40.9667,68.25,90,100,4.05,overcast clouds
255,Penzance,GB,50.1186,-5.5371,49.77,92,29,20.65,scattered clouds
256,Yeppoon,AU,-23.1333,150.7333,87.58,61,70,17.16,broken clouds
257,Chibombo,ZM,-14.6569,28.0706,63.3,98,100,3.27,light rain
258,Bull Savanna,JM,17.8868,-77.5902,73.98,74,53,2.08,broken clouds
259,Tura,IN,25.5198,90.2201,62.37,39,0,2.39,clear sky
260,Dalton,US,34.7698,-84.9702,34.02,75,100,1.01,overcast clouds
261,Tuy Hoa,VN,13.0833,109.3,79.12,73,56,5.64,broken clouds
262,Lompoc,US,34.6391,-120.4579,58.93,61,0,0.0,clear sky
263,Eureka,US,40.8021,-124.1637,49.39,80,32,4.27,scattered clouds
264,Lira,UG,2.235,32.9097,66.56,38,25,4.52,scattered clouds
265,Mount Isa,AU,-20.7333,139.5,74.97,100,75,10.36,shower rain
266,Cherskiy,RU,68.75,161.3,-10.23,94,100,5.06,overcast clouds
267,Ketchikan,US,55.3422,-131.6461,46.38,87,100,18.41,light rain
268,Ancud,CL,-41.8697,-73.8203,56.73,84,0,3.71,clear sky
269,Esperance,AU,-33.8667,121.9,78.55,43,0,10.0,clear sky
270,Toda Raisingh,IN,26.0252,75.4849,57.42,39,0,1.7,clear sky
271,Guarapari,BR,-20.6667,-40.4975,78.69,86,100,13.44,overcast clouds
272,Orapa,BW,-21.2833,25.3667,70.52,86,100,9.84,light rain
273,Manakara,MG,-22.1333,48.0167,69.4,85,5,3.4,clear sky
274,Puerto Leguizamo,CO,-0.1934,-74.7819,75.76,62,100,0.98,overcast clouds
275,Okha,RU,53.5739,142.9478,-7.13,87,8,13.96,clear sky
276,Dingle,PH,10.9995,122.6711,86.04,66,76,4.09,broken clouds
277,Turukhansk,RU,65.8167,87.9833,-0.9,95,100,11.34,overcast clouds
278,Saint-Augustin,CA,51.226,-58.6502,11.41,88,100,11.23,overcast clouds
279,Sydney,AU,-33.8679,151.2073,92.89,64,75,3.0,broken clouds
280,Lima,PE,-12.0432,-77.0282,70.9,72,0,11.5,clear sky
281,Qinhuangdao,CN,39.9317,119.5883,30.34,37,0,1.45,clear sky
282,Nisia Floresta,BR,-6.0911,-35.2086,74.21,84,97,3.89,moderate rain
283,Manggar,ID,-2.8833,108.2667,85.5,60,100,6.29,overcast clouds
284,Portland,US,45.5234,-122.6762,41.77,66,0,1.01,clear sky
285,Hornepayne,CA,49.2138,-84.7705,-12.28,99,37,1.68,scattered clouds
286,Chulucanas,PE,-5.0925,-80.1625,76.23,70,100,5.39,overcast clouds
287,Sarapul,RU,56.4763,53.7978,8.19,96,100,3.15,light snow
288,Iqaluit,CA,63.7506,-68.5145,-22.27,69,40,14.97,scattered clouds
289,Hay River,CA,60.8156,-115.7999,-2.22,78,75,5.75,light snow
290,Chifeng,CN,42.2683,118.9636,18.84,29,0,5.39,clear sky
291,Mackay,AU,-21.15,149.2,86.68,70,71,17.29,broken clouds
292,Floriano,BR,-6.7669,-43.0225,71.92,96,100,5.57,moderate rain
293,Dhidhdhoo,MV,6.8833,73.1,81.81,72,51,19.53,broken clouds
294,La Ronge,CA,55.1001,-105.2842,8.01,98,99,4.27,overcast clouds
295,Flinders,AU,-34.5833,150.8552,89.8,65,85,5.99,light rain
296,Tuatapere,NZ,-46.1333,167.6833,67.82,43,100,4.27,overcast clouds
297,Severo-Kurilsk,RU,50.6789,156.125,23.36,73,100,26.98,overcast clouds
298,Trincomalee,LK,8.5711,81.2335,79.92,81,16,12.86,few clouds
299,Taikang,CN,46.8333,124.4167,10.6,70,27,8.61,scattered clouds
300,Aripuana,BR,-9.1667,-60.6333,72.54,99,100,3.38,overcast clouds
301,Chumikan,RU,54.7183,135.315,-6.34,80,63,17.74,broken clouds
302,Araouane,ML,18.9048,-3.5265,65.8,17,39,10.65,scattered clouds
303,Lakshettipet,IN,18.8667,79.2167,63.82,34,14,2.04,few clouds
304,Arteche,PH,12.2645,125.4048,81.54,81,99,5.95,overcast clouds
305,Edd,ER,13.9297,41.6925,75.81,83,19,4.92,few clouds
306,Wakiso,UG,0.4044,32.4594,66.0,48,88,2.48,overcast clouds
307,Joao Camara,BR,-5.5375,-35.8197,72.64,79,100,6.44,overcast clouds
308,Drayton Valley,CA,53.2168,-114.9854,26.62,82,98,5.1,overcast clouds
309,Kandrian,PG,-6.2167,149.55,82.36,76,100,8.1,light rain
310,Temir,KZ,49.1414,57.13,13.17,94,100,2.89,overcast clouds
